Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,P,AB,G,AVG,wOBA,xWOBA,2B,HR,K%,BB%,ExitVel,Air EV,90thExitVel,MinMxExitVel,LaunchAng,LA10-30%,EV95+LA10-30%,Swing%,InZoneSwing%,Z-Contact%,Chase%,SwStrk%,Miss vs 93+ FB,xSLG vs 93+ FB,Miss vs 83+Spin,xSLG vs 83+ Spin,O-Contact%,HardHit%,Contact%
1,1088061440,R. Hamchuk,Robert Hamchuk,Hamchuk,Robert,LF,San Jose State University,SJSU,730206720,San Jose State,BBC,R,R,700,233,0,0.3,0.36,0.322,19,7,17.90%,8.00%,87.2,92.3,102.3,104.2,12.6,34.50%,23.60%,46.60%,68.00%,85.60%,26.90%,7.90%,33.30%,0.249,55.60%,0.484,44.90%,49%,83.10%
1,1118857472,J. Forbes,Jackson Forbes,Forbes,Jackson,2B,San Jose State University,SJSU,730206720,San Jose State,BBC,L,R,129,44,0,0.136,0.2,0.283,0,0,29.40%,7.80%,75.9,78.8,87.5,92.8,18.1,28.60%,0.00%,50.40%,76.70%,69.60%,31.60%,14.70%,0.00%,-,-,-,33.30%,0%,70.80%
1,1118857984,T. Hardy,Theo Hardy,Hardy,Theo,TWP,San Jose State University,SJSU,730206720,San Jose State,BBC,S,R,733,216,0,0.329,0.386,0.274,12,2,14.00%,12.00%,83.1,83,96.2,102.8,10.9,29.40%,0.00%,41.10%,66.90%,84.90%,20.00%,5.70%,0.00%,0.329,100.00%,0,62.80%,14%,86.00%
1,1118859776,M. Spear,Matt Spear,Spear,Matt,C,San Jose State University,SJSU,730206720,San Jose State,BBC,L,R,628,170,0,0.247,0.335,0.299,6,5,23.20%,13.50%,81.1,79.8,102.2,105.3,6.5,24.30%,10.80%,37.40%,65.80%,74.00%,24.50%,8.10%,18.20%,0.247,100.00%,-,57.90%,38%,78.30%
1,1156909056,J. Lewis,Jeriah Lewis,Lewis,Jeriah,CF,San Jose State University,SJSU,730206720,San Jose State,BBC,L,R,296,100,0,0.21,0.26,0.188,2,2,21.80%,9.10%,85.5,83.5,103,106.9,9.7,0.00%,0.00%,46.30%,68.90%,83.30%,26.10%,8.10%,0.00%,0.003,0.00%,0.238,66.70%,27%,82.50%
1,1156909312,N. Cadena,Nathan Cadena,Cadena,Nathan,1B,San Jose State University,SJSU,730206720,San Jose State,BBC,R,R,242,89,0,0.236,0.309,0.238,8,2,21.80%,6.90%,79.8,87.5,100.6,103.3,2.6,21.10%,21.10%,53.70%,71.70%,60.50%,30.60%,14.00%,40.00%,0.073,66.70%,0.155,47.40%,42%,73.80%
1,1182131712,D. Bowling,Dalton Bowling,Bowling,Dalton,1B,San Jose State University,SJSU,730206720,San Jose State,BBC,R,R,672,224,0,0.299,0.391,0.281,19,12,24.40%,7.50%,87,91,100.6,104.4,23.2,29.60%,16.70%,46.60%,81.30%,80.20%,34.90%,9.70%,22.20%,0.266,50.00%,0.011,58.30%,33%,79.20%
1,1272021504,H. Dorraugh,Hunter Dorraugh,Dorraugh,Hunter,u,San Jose State University,SJSU,730206720,San Jose State,BBC,R,R,707,222,0,0.324,0.413,0.393,18,10,16.30%,12.50%,90.7,94.4,104.2,110.4,11.7,31.50%,20.40%,43.10%,69.50%,83.50%,24.00%,6.80%,15.40%,0.238,25.00%,-,56.50%,44%,84.30%
1,1088525568,M. McKernan,Michael McKernan,McKernan,Michael,OF,Fresno State,FRES,730384384,Fresno State,BBC,R,L,221,54,0,0.204,0.25,0.26,3,0,18.80%,6.30%,83,83.2,100.3,104,3.3,26.10%,4.30%,46.20%,73.80%,86.70%,21.60%,11.30%,-,-,-,-,56.30%,26%,75.50%
1,1117158913,T. Hopfe,Tommy Hopfe,Hopfe,Tommy,P,Fresno State,FRES,730384384,Fresno State,BBC,S,R,777,214,17,0.318,0.402,0.37,14,11,16.10%,7.60%,88.1,91.8,103.6,110.2,4.6,37.60%,23.30%,52.10%,75.70%,92.20%,36.00%,12.20%,20.00%,0.154,50.00%,0.059,56.50%,41%,76.50%
1,1136001024,R. Peppi,Rocco Peppi,Peppi,Rocco,1B,Long Beach State University,LBSU,730224128,Long Beach State,BBC,R,R,823,209,0,0.278,0.351,0.322,14,6,12.10%,8.50%,80.2,80.3,99.3,105.4,13.2,30.10%,9.80%,52.00%,77.40%,89.50%,37.40%,9.40%,10.00%,0.61,50.00%,0.113,73.60%,21%,82.00%
1,1155638016,E. Saldivar,Eddie Saldivar,Saldivar,Eddie,2B,Long Beach State University,LBSU,730224128,Long Beach State,BBC,L,R,751,226,0,0.292,0.322,0.263,9,3,17.10%,3.20%,80.2,82.2,96.9,101.5,6.3,31.10%,7.60%,58.30%,72.20%,87.40%,44.70%,12.10%,16.70%,0.223,0.00%,-,63.80%,14%,79.20%
1,1237035776,B. Blandford,Bobby Blandford,Blandford,Bobby,RF,Fresno State,FRES,730384384,Fresno State,BBC,L,L,888,198,0,0.258,0.352,0.296,10,7,23.90%,9.40%,85,87.4,100.3,105.7,16.8,30.40%,15.20%,43.80%,66.90%,88.20%,23.20%,10.80%,30.00%,0.188,0.00%,-,56.40%,28%,75.30%
1,1243200512,B. Newton,Ben Newton,Newton,Ben,IF,Fresno State,FRES,730384384,Fresno State,BBC,S,R,920,223,0,0.256,0.303,0.247,12,3,11.60%,8.80%,82,83.7,93.6,98.2,14.2,27.20%,4.80%,44.70%,68.80%,89.20%,23.60%,7.70%,0.00%,0.449,0.00%,0.125,69.00%,6%,82.70%
1,1243898624,T. Davis,Tyler Davis,Davis,Tyler,C,Fresno State,FRES,730384384,Fresno State,BBC,R,R,816,181,0,0.254,0.311,0.215,9,4,33.20%,8.30%,80.7,81.9,99.6,109,3.9,24.70%,10.40%,46.20%,66.90%,74.70%,30.10%,16.40%,33.30%,1.342,64.30%,0.068,46.10%,26%,64.50%
1,1281615360,G. Morgan,Grady Morgan,Morgan,Grady,OF,Fresno State,FRES,730384384,Fresno State,BBC,L,R,956,203,0,0.286,0.4,0.294,13,9,22.60%,14.90%,86.4,90.3,100.8,106.1,14,39.50%,20.20%,38.30%,67.90%,81.00%,18.10%,10.30%,33.30%,0.073,60.00%,0,63.10%,33%,73.20%
1,1104835584,T. McCants,TJ McCants,McCants,TJ,OF,University of Mississippi,MISS,5322,Ole Miss,BBC,L,R,566,142,0,0.232,0.334,0.291,3,9,28.90%,8.80%,87.3,90.4,105.4,108.5,13.9,31.30%,17.50%,50.90%,73.60%,76.30%,35.90%,17.80%,47.70%,0.213,50.00%,0.074,44.80%,38%,64.90%
1,1142431488,B. Eblin,Bryce Eblin,Eblin,Bryce,IF,University of Alabama,ALA,730206976,Alabama,BBC,L,R,303,82,0,0.268,0.314,0.266,3,2,14.70%,8.40%,86.6,89.9,102.4,106,16.6,33.90%,18.60%,50.50%,78.80%,82.80%,29.80%,12.90%,30.80%,0.182,0.00%,0.119,54.90%,32%,74.50%
1,1142602496,M. Guscette,Mac Guscette,Guscette,Mac,C,University of Alabama,ALA,730206976,Alabama,BBC,R,R,573,146,0,0.26,0.358,0.311,5,9,14.00%,7.60%,85.7,88.9,102.5,105.4,11.8,28.00%,14.00%,44.50%,66.80%,87.90%,24.10%,8.40%,28.60%,0.104,41.70%,0.53,65.00%,33%,81.20%
1,1196789504,D. Wyers,Drew Wyers,Wyers,Drew,3B,Stetson University,STET,730261504,Stetson,BBC,R,R,442,96,0,0.26,0.362,0.282,5,2,20.60%,14.30%,78.2,80,97.5,99,18.4,28.60%,8.60%,41.60%,65.10%,88.70%,26.80%,8.80%,44.40%,0.304,0.00%,0.023,48.80%,17%,78.80%
1,1212655616,D. Perez,Daniel Perez,Perez,Daniel,2B,Manhattan College,MAN,730363648,Manhattan,BBC,L,R,772,198,0,0.237,0.335,0.273,6,8,21.60%,11.20%,85.5,90.1,99.6,101.9,12.6,46.70%,26.70%,39.20%,56.50%,84.60%,35.00%,6.90%,0.00%,0.11,-,0,52.40%,33%,82.50%
1,1217480704,E. Sleight,Evan Sleight,Sleight,Evan,OF,Rutgers University,RUTG,730229248,Rutgers,BBC,L,R,940,203,0,0.315,0.43,0.35,14,12,13.20%,13.20%,89,90,104.8,107.2,10.5,25.40%,9.50%,44.70%,73.30%,83.20%,29.40%,9.00%,20.00%,0.458,66.70%,0.453,57.50%,43%,79.80%
1,1246348032,F. Marinelli,Frankie Marinelli,Marinelli,Frankie,OF,Manhattan College,MAN,730363648,Manhattan,BBC,L,L,803,209,0,0.306,0.38,0.28,9,1,11.70%,17.70%,83.4,81.5,97.5,99.6,-1.1,19.00%,9.50%,35.60%,68.10%,93.80%,16.30%,3.00%,100.00%,0,-,-,78.60%,24%,91.60%
1,1254273792,T. Hansen,Trevor Hansen,Hansen,Trevor,3B,Manhattan College,MAN,730363648,Manhattan,BBC,R,R,769,209,0,0.244,0.326,0.238,10,6,28.90%,11.60%,82.4,81.6,100.7,104.5,2.8,25.00%,6.30%,39.90%,56.40%,74.20%,17.20%,11.40%,0.00%,0.786,0.00%,0.162,20.00%,31%,71.30%
1,1286782976,W. Hodo,Will Hodo,Hodo,Will,1B,University of Alabama,ALA,730206976,Alabama,BBC,L,R,476,100,0,0.28,0.374,0.336,2,4,18.50%,12.90%,90.2,90.9,105.7,111.4,13.7,23.40%,18.80%,32.80%,53.50%,94.00%,16.60%,4.40%,10.50%,0.373,100.00%,0,62.50%,47%,86.50%
1,1318574848,I. Petrutz,Ian Petrutz,Petrutz,Ian,OF,University of Maryland-College Park,MD,730172928,Maryland,BBC,L,L,1005,211,0,0.27,0.396,0.333,7,14,11.40%,16.20%,87.9,90,102.9,106.7,12,26.70%,16.70%,39.80%,64.60%,91.70%,28.10%,6.40%,26.30%,0.254,33.30%,0.235,63.80%,38%,84.00%
1,1108466176,A. Thurston,Alex Thurston,Thurston,Alex,IF,Valparaiso University,VALP,730369536,Valparaiso,BBC,R,R,731,168,0,0.238,0.29,0.202,8,2,24.10%,9.40%,80.5,87.4,93.8,98.9,12,24.10%,0.00%,43.80%,62.50%,80.00%,20.90%,10.10%,33.30%,0.078,0.00%,0.209,58.30%,7%,76.90%
1,1108468480,K. Hannahs,Kaleb Hannahs,Hannahs,Kaleb,IF,Valparaiso University,VALP,730369536,Valparaiso,BBC,R,R,553,112,0,0.286,0.362,0.28,11,1,18.20%,13.10%,82.9,86.1,94.8,98.6,19.6,50.00%,11.10%,40.90%,68.30%,74.40%,21.00%,8.50%,100.00%,0,0.00%,0.188,64.70%,11%,79.20%
1,1205542912,K. Reinertson,Kade Reinertson,Reinertson,Kade,C,Valparaiso University,VALP,730369536,Valparaiso,BBC,R,R,248,65,0,0.231,0.287,0.222,3,1,11.80%,5.30%,71.4,70.7,89.6,97.5,6.3,9.10%,0.00%,52.40%,76.20%,90.60%,39.50%,7.30%,0.00%,-,28.60%,0.037,76.50%,5%,86.20%
1,1283485440,K. Schmack,Kyle Schmack,Schmack,Kyle,1B,Valparaiso University,VALP,730369536,Valparaiso,BBC,R,R,861,171,0,0.322,0.445,0.303,15,9,17.80%,16.90%,88.7,90.6,106.3,108.6,12.7,30.00%,20.00%,41.10%,69.70%,78.80%,19.00%,8.60%,16.70%,0.12,0.00%,0.283,57.10%,43%,79.10%
1,1297895424,A. Ryan,Alex Ryan,Ryan,Alex,OF,Valparaiso University,VALP,730369536,Valparaiso,BBC,R,R,543,130,0,0.262,0.326,0.308,5,2,17.20%,12.10%,79.8,80.9,98.5,101.5,16.5,30.80%,0.00%,41.40%,62.50%,84.40%,25.00%,7.70%,50.00%,0,16.70%,0.329,64.70%,12%,81.30%
1,1319593216,C. Husmann,Carson Husmann,Husmann,Carson,OF,Bradley University,BRAD,730253312,Bradley,BBC,R,R,617,155,0,0.206,0.316,0.257,5,7,31.30%,11.50%,85.9,89,102.7,108.5,18.5,23.20%,16.10%,46.50%,75.10%,80.10%,32.00%,15.60%,-,-,100.00%,0,37.80%,39%,66.60%
1,1334285312,R. Maka,Ryan Maka,Maka,Ryan,LF,Valparaiso University,VALP,730369536,Valparaiso,BBC,L,L,836,177,0,0.345,0.412,0.292,9,7,13.90%,13.40%,87.4,87.6,101.8,105.2,11.4,34.20%,23.70%,43.70%,80.70%,92.00%,19.80%,7.30%,0.00%,0.419,40.00%,0.097,60.00%,39%,83.30%
1,1286070528,K. Guangorena,Kameron Guangorena,Guangorena,Kameron,C,Coastal Carolina University,CCAR,4104,Coastal Carolina,BBC,L,R,197,45,0,0.244,0.327,0.266,2,2,28.00%,6.00%,84.4,85.6,102.1,103.1,12.2,36.00%,16.00%,40.10%,58.20%,89.10%,24.00%,8.60%,16.70%,0.16,25.00%,0.454,58.30%,32%,78.50%
1,1135443968,T. Cobb Jr,Tremayne Cobb Jr,Cobb Jr,Tremayne,IF,Troy University,TROY,730378496,Troy,BBC,R,R,927,190,0,0.3,0.395,0.364,4,9,22.00%,13.40%,87.5,88.3,105,110.9,13.3,30.10%,20.40%,40.30%,59.50%,87.00%,26.20%,11.00%,23.80%,0.826,58.80%,0.339,54.00%,45%,72.70%
1,1142841856,E. Kavanagh,Ethan Kavanagh,Kavanagh,Ethan,IF,Troy University,TROY,730378496,Troy,BBC,R,R,1158,226,0,0.314,0.365,0.329,9,1,10.00%,13.50%,84.2,85.2,96.9,102.4,8.8,34.90%,8.40%,34.80%,58.80%,93.30%,15.70%,3.50%,5.60%,0.367,15.40%,0.159,85.40%,17%,89.80%
1,1146337792,A. Gilroy,Aidan Gilroy,Gilroy,Aidan,IF,Western Kentucky University,WKU,730212096,Western Kentucky,BBC,L,R,947,205,0,0.317,0.357,0.282,10,2,14.10%,8.50%,81.1,84.8,96.6,99.6,6.7,32.90%,7.70%,47.90%,71.10%,89.80%,30.90%,7.00%,19.00%,0.273,30.00%,0.138,75.90%,14%,85.50%
1,1193007872,W. Butcher,Will Butcher,Butcher,Will,1B,UNC Charlotte,CHAR,730214400,Charlotte,BBC,R,R,897,214,0,0.266,0.355,0.313,11,10,21.50%,9.70%,89.3,91.8,104,108.9,15.8,38.20%,24.40%,46.20%,72.00%,80.30%,26.10%,11.70%,16.70%,0.401,38.90%,0.201,59.20%,45%,74.60%
1,1194614528,B. Sutton,Blake Sutton,Sutton,Blake,C,High Point University,HP,730321152,High Point,BBC,L,R,791,170,0,0.241,0.384,0.336,5,13,26.10%,12.30%,88.1,91.3,104.1,108,21.8,37.10%,21.30%,42.10%,64.60%,84.70%,30.20%,11.40%,56.30%,0.151,43.80%,0.846,56.50%,43%,73.00%
1,1205026048,B. Bryan,Brooks Bryan,Bryan,Brooks,C,Troy University,TROY,730378496,Troy,BBC,L,R,275,60,0,0.217,0.321,0.27,1,4,34.80%,10.10%,83.5,88,101.3,109.6,16.6,25.80%,9.70%,48.40%,75.00%,77.30%,29.90%,16.00%,20.00%,0,50.00%,0,51.20%,26%,66.90%
1,1209426944,K. Myers,Kole Myers,Myers,Kole,OF,Troy University,TROY,730378496,Troy,BBC,L,R,1133,249,0,0.297,0.406,0.338,11,13,18.90%,11.80%,87.7,91.1,104,107.9,12.4,34.00%,20.00%,44.40%,69.60%,79.60%,25.90%,12.90%,37.00%,0.247,33.30%,0.473,55.00%,39%,71.00%
1,1322294528,K. Mock,Kyle Mock,Mock,Kyle,OF,Troy University,TROY,730378496,Troy,BBC,L,R,921,192,0,0.26,0.37,0.317,9,7,19.50%,14.80%,86.8,87.7,104.6,110.3,2.9,27.60%,20.70%,39.70%,63.20%,89.20%,22.20%,6.20%,53.80%,0.283,33.30%,0.05,75.80%,37%,84.40%
1,1136787712,W. Hamiter,William Hamiter,Hamiter,William,OF,University of Alabama,ALA,730206976,Alabama,BBC,L,R,355,79,0,0.215,0.337,0.313,5,2,13.70%,11.80%,87.5,88.4,103,106.9,21.2,40.70%,20.30%,44.50%,74.10%,90.30%,22.50%,8.70%,9.50%,0.456,22.20%,0.309,64.10%,32%,80.40%
1,1148468480,M. Grant,Max Grant,Grant,Max,IF,Canisius College,CAN,730218752,Canisius,BBC,L,R,643,196,0,0.291,0.37,0.297,13,2,17.20%,12.60%,75.4,73.5,99.8,101.3,8.6,54.50%,18.20%,39.30%,55.90%,73.70%,49.10%,5.40%,0.00%,0,-,-,69.20%,18%,86.20%
1,1192812032,W. Turner,Will Turner,Turner,Will,TWP,University of South Alabama,USA,730298880,South Alabama,BBC,L,L,1085,215,0,0.349,0.446,0.342,17,9,17.10%,15.20%,85.2,87.2,101.9,106.6,9,28.80%,18.20%,34.70%,57.40%,81.40%,16.80%,7.70%,17.60%,0.324,53.80%,0.531,65.90%,36%,77.70%
1,1207744768,B. Holt,Brennan Holt,Holt,Brennan,CF,Oklahoma State University,OKST,4245,Oklahoma State,BBC,L,R,267,52,0,0.173,0.261,0.246,1,1,30.20%,14.30%,81.6,85.1,99.1,100.2,11.5,34.40%,15.60%,40.10%,60.20%,80.30%,24.20%,10.10%,41.70%,0.035,40.00%,0.18,63.90%,25%,74.80%
1,1246763776,M. Morgan,Micah Morgan,Morgan,Micah,TWP,University of South Alabama,USA,730298880,South Alabama,BBC,L,R,519,129,0,0.271,0.304,0.252,5,2,22.00%,3.50%,83.4,82.9,99.7,104.8,16.3,29.10%,11.40%,47.60%,71.40%,85.40%,28.30%,11.20%,5.00%,0.21,28.60%,0.155,62.30%,24%,76.50%
1,1256884480,T. Borges,Tyler Borges,Borges,Tyler,u,University of South Alabama,USA,730298880,South Alabama,BBC,R,R,563,94,0,0.255,0.373,0.289,5,3,14.40%,22.00%,75,75.9,95.9,100.9,18.3,27.40%,9.70%,35.20%,57.60%,86.80%,15.00%,6.70%,15.40%,0.204,33.30%,0.198,69.20%,13%,80.80%
1,1266605824,J. Sullivan,Joseph Sullivan,Sullivan,Joseph,u,University of South Alabama,USA,730298880,South Alabama,BBC,L,L,959,171,0,0.304,0.461,0.391,6,13,21.50%,19.30%,87.3,92.1,105.7,111.1,12.9,22.60%,19.40%,35.10%,63.40%,82.90%,16.60%,8.90%,41.70%,0.229,25.00%,1.045,58.70%,45%,74.80%
1,1314110208,J. Bell,JG Bell,Bell,JG,IF,University of South Alabama,USA,730298880,South Alabama,BBC,R,R,831,208,0,0.279,0.331,0.275,8,2,12.40%,8.40%,81.4,81,96.5,99.1,13.8,28.40%,6.40%,43.10%,70.40%,89.30%,22.80%,8.70%,0.00%,0.149,29.40%,0.086,56.50%,18%,79.90%
1,1162557696,A. Camarillo,Ali Camarillo,Camarillo,Ali,IF,Cal State-Northridge,CSN,730380032,CSU Northridge,BBC,R,R,674,175,0,0.371,0.438,0.281,15,7,15.10%,6.50%,79.7,85,97.7,100.6,18,23.40%,10.60%,49.00%,74.10%,90.00%,32.00%,8.80%,0.00%,0,16.70%,0.554,63.40%,19%,82.10%
1,1173608704,J. Appel,Jackson Appel,Appel,Jackson,C,University of Pennsylvania,PENN,730292224,Pennsylvania,BBC,S,R,861,210,0,0.295,0.37,0.29,13,4,10.50%,10.10%,83.5,84.3,98.6,105.2,12,27.00%,14.60%,41.50%,62.10%,92.20%,27.00%,4.50%,7.70%,0.648,33.30%,0.223,89.50%,27%,89.10%
1,1224288512,T. Burton,Ted Burton,Burton,Ted,IF,University of Michigan,MICH,2290,Michigan,BBC,R,R,1008,209,0,0.301,0.421,0.332,14,13,21.00%,12.70%,88.9,89.5,105.4,110.2,18.9,32.20%,21.70%,41.60%,68.30%,86.00%,21.90%,9.80%,10.00%,0.021,50.00%,0.145,64.00%,50%,76.40%
1,1237393664,B. Montgomery,Braden Montgomery,Montgomery,Braden,TWP,Stanford University,STAN,730251264,Stanford,BBC,S,R,1174,244,10,0.336,0.452,0.419,14,17,20.60%,16.50%,89.8,94.5,106.8,110.8,7.2,33.30%,21.90%,43.80%,78.60%,86.80%,22.40%,12.60%,4.50%,0.084,62.50%,0.327,53.50%,52%,71.20%
1,1293149184,H. Schott,Hayden Schott,Schott,Hayden,LF,Columbia University,CLMB,730319104,Columbia,BBC,L,R,753,186,0,0.333,0.437,0.352,16,11,20.80%,10.40%,92.6,92.3,107.6,113.6,11.5,33.90%,24.40%,50.10%,77.90%,81.90%,31.70%,13.00%,37.50%,0.216,46.20%,0.825,58.80%,56%,74.00%
1,1294967552,J. LaViolette,Jace LaViolette,LaViolette,Jace,CF,Texas A&M University,TXAM,3032,Texas A&M,BBC,L,L,1186,224,0,0.286,0.434,0.396,10,21,26.80%,17.10%,92.8,94.1,108.8,112.9,19,27.20%,16.00%,39.30%,63.70%,79.20%,20.80%,12.00%,28.60%,0.474,44.40%,0.435,52.20%,48%,69.50%
1,1084029952,G. Howe,Garrett Howe,Howe,Garrett,IF,Samford University,SAM,730386432,Samford,BBC,L,R,886,223,0,0.296,0.337,0.257,14,2,11.90%,11.10%,84.4,86.4,100,106.2,12.2,24.80%,10.90%,42.90%,73.50%,88.00%,18.80%,6.30%,7.70%,0.232,33.30%,0,67.30%,25%,85.30%
1,1093147136,L. Steele,Lucas Steele,Steele,Lucas,C,Samford University,SAM,730386432,Samford,BBC,S,R,872,203,0,0.315,0.434,0.368,15,16,20.80%,11.00%,90.8,90.2,104.3,109.8,24.9,41.50%,32.90%,47.70%,76.30%,84.50%,26.10%,11.20%,40.00%,0.053,66.70%,0.063,51.20%,50%,76.40%
1,1153713408,A. Walton,Aaron Walton,Walton,Aaron,CF,Samford University,SAM,730386432,Samford,BBC,R,R,385,90,0,0.233,0.361,0.258,5,6,27.10%,14.00%,85.2,91.1,100.4,104.3,18,28.90%,18.40%,40.00%,53.60%,88.50%,31.10%,10.60%,0.00%,0.589,85.70%,0.101,55.30%,34%,73.40%
1,1243023616,J. Anderson,John Anderson,Anderson,John,IF,Samford University,SAM,730386432,Samford,BBC,R,R,895,229,0,0.271,0.41,0.311,13,22,21.80%,9.20%,83.5,88.6,102.1,106.4,18.8,33.70%,17.90%,42.60%,69.20%,85.60%,22.60%,10.50%,40.00%,0.031,14.30%,0.113,61.50%,34%,75.30%
1,1243068672,A. Bennett,Andrew Bennett,Bennett,Andrew,IF,Samford University,SAM,730386432,Samford,BBC,R,R,663,162,0,0.278,0.382,0.318,6,9,18.50%,8.20%,84.3,86.2,101.6,108.4,19.8,35.20%,19.70%,45.90%,72.40%,85.40%,23.10%,10.90%,66.70%,0,0.00%,0.182,60.00%,32%,76.30%
1,1299962624,G. Staton,Garrett Staton,Staton,Garrett,2B,Samford University,SAM,730386432,Samford,BBC,R,R,947,232,0,0.272,0.36,0.287,13,10,14.70%,8.80%,86.2,89.4,100,104.4,18.5,30.30%,19.20%,45.80%,67.50%,81.90%,26.70%,10.70%,0.00%,0.343,57.10%,0.075,63.70%,38%,76.70%
1,1122311168,D. Buggs,Darryl Buggs,Buggs,Darryl,OF,UAB,UAB,730345984,UAB,BBC,R,R,353,109,0,0.22,0.261,0.173,1,1,27.00%,8.70%,76.5,92,97.3,100.8,-10.7,15.80%,5.30%,40.20%,59.20%,82.80%,27.80%,10.50%,33.30%,0.14,100.00%,0,26.70%,16%,73.90%
1,1162560000,G. Lewis Jr.,Gavin Lewis Jr.,Lewis Jr.,Gavin,SS,UAB,UAB,730345984,UAB,BBC,R,R,605,165,0,0.267,0.345,0.303,9,6,18.50%,7.40%,82.6,85.3,98.4,103.4,4.2,31.00%,10.30%,42.30%,68.40%,80.60%,18.20%,7.40%,11.10%,0.265,0.00%,0.564,50.00%,24%,82.40%
1,1162570752,L. Braunschweig,Logan Braunschweig,Braunschweig,Logan,CF,UAB,UAB,730345984,UAB,BBC,L,R,609,171,0,0.333,0.375,0.327,6,1,16.30%,14.30%,87.1,87.2,100.8,102.4,4.2,28.90%,10.50%,41.50%,75.30%,87.10%,24.40%,5.40%,20.00%,0.088,0.00%,0.44,65.00%,32%,87.00%
1,1213137408,B. Brown,Brayton Brown,Brown,Brayton,OF,UAB,UAB,730345984,UAB,BBC,R,R,684,193,0,0.212,0.29,0.238,15,5,28.00%,6.20%,87.9,85.6,105.6,111.2,15,28.90%,13.20%,44.30%,58.30%,88.10%,38.20%,8.80%,42.90%,0.125,33.30%,0.259,49.10%,34%,80.20%
1,1292501504,T. Waugh,Tyler Waugh,Waugh,Tyler,LF,UAB,UAB,730345984,UAB,BBC,L,R,605,166,0,0.265,0.301,0.201,5,0,19.10%,8.80%,82.9,74.1,100.8,100.8,4.7,10.00%,5.00%,44.80%,65.00%,90.80%,31.60%,7.80%,5.90%,0.208,60.00%,0.003,60.50%,30%,82.70%
1,1110090752,B. Abernathey,Ben Abernathey,Abernathey,Ben,TWP,UAB,UAB,730345984,UAB,BBC,R,R,398,128,8,0.203,0.246,0.232,1,0,14.10%,10.10%,81.6,80.9,98.7,99.1,10,11.10%,3.70%,47.20%,58.60%,90.20%,28.40%,7.00%,0.00%,0.173,0.00%,0.072,82.60%,26%,85.10%
1,1134369536,A. Fernandez,Andrew Fernandez,Fernandez,Andrew,u,University of Tennessee at Martin,UTM,730238976,UT Martin,BBC,S,R,772,230,0,0.348,0.407,0.254,21,9,13.00%,6.70%,85.8,87,96.7,96.7,18.8,22.20%,0.00%,55.40%,71.40%,95.00%,48.40%,11.90%,50.00%,0,-,-,61.30%,22%,78.50%
1,1139855360,Z. Rice,Zac Rice,Rice,Zac,OF,University of Tennessee at Martin,UTM,730238976,UT Martin,BBC,R,R,585,161,0,0.317,0.402,0.253,17,6,18.30%,10.20%,83.1,85.4,97.8,97.8,2.3,40.00%,0.00%,49.90%,84.60%,81.80%,31.60%,11.50%,-,-,-,-,50.00%,20%,77.10%
1,1201916928,C. Brady,Cameron Brady,Brady,Cameron,C,University of Tennessee at Martin,UTM,730238976,UT Martin,BBC,R,R,293,63,0,0.143,0.243,0.127,2,1,26.90%,12.80%,59.7,64.6,80.4,80.4,30.1,0.00%,0.00%,45.40%,58.80%,50.00%,42.90%,15.70%,-,-,100.00%,0,55.60%,0%,65.40%
1,1201917952,W. Smith,Will Smith,Smith,Will,TWP,University of Tennessee at Martin,UTM,730238976,UT Martin,BBC,R,R,878,203,1,0.3,0.354,0.215,11,2,16.80%,12.60%,85.4,89.9,103.7,105.3,3.4,7.70%,7.70%,41.90%,71.10%,87.50%,16.40%,8.20%,0.00%,0.112,-,-,72.70%,31%,80.40%
1,1271247872,B. Bell,Blaze Bell,Bell,Blaze,1B,University of Tennessee at Martin,UTM,730238976,UT Martin,BBC,R,R,806,195,0,0.328,0.38,0.315,18,1,17.80%,9.80%,90.9,92.8,103.6,105.9,18,60.00%,33.30%,43.10%,90.30%,82.10%,24.00%,7.80%,33.30%,0.533,-,-,50.00%,47%,81.80%
1,1288622592,H. McLean,Hunter McLean,McLean,Hunter,u,University of Tennessee at Martin,UTM,730238976,UT Martin,BBC,R,R,732,150,0,0.3,0.411,0.338,9,4,23.00%,14.00%,79.6,86.7,100.6,101.5,11.2,0.00%,0.00%,35.70%,51.50%,82.40%,19.70%,9.40%,0.00%,0.041,50.00%,0.118,50.00%,30%,73.60%
1,1296646400,M. Danford,Mac Danford,Danford,Mac,u,University of Tennessee at Martin,UTM,730238976,UT Martin,BBC,R,R,626,173,0,0.347,0.426,0.288,14,10,20.70%,4.30%,81.7,78.6,105.9,114.8,0.6,42.10%,21.10%,48.60%,62.80%,85.20%,32.70%,10.90%,60.00%,0.027,100.00%,-,43.80%,32%,77.60%
1,1207846144,N. Hollifield,Nick Hollifield,Hollifield,Nick,C,UAB,UAB,730345984,UAB,BBC,R,R,200,44,0,0.182,0.267,0.272,0,0,30.90%,18.20%,89.7,89.2,97.3,100.3,20.8,12.50%,12.50%,29.50%,43.60%,88.20%,20.50%,6.50%,14.30%,0.834,100.00%,0,37.50%,38%,78.00%
